,Unnamed: 0,clean_title,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,foreign_gross,title,studio,domestic_grossbom,foreign_grossbom,year,worldwide_grossbom,Sport,Crime,News,Romance,Sci-Fi,Western,Horror,Drama,Family,nan,Mystery,Musical,Fantasy,Adventure,Documentary,Thriller,Comedy,Reality-TV,Music,History,Action,Animation
3322,109519,anna,tt6427854,Anna,Anna,2017,97.0,Horror,64,6-Jun-14,Anna,4357373,0,1200000,1200000,Anna,VE,4300.0,,2014.0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323,109531,wonder park,tt6428676,Wonder Park,Wonder Park,2019,85.0,"Adventure,Animation,Comedy",94,15-Mar-19,Wonder Park,100000000,45216793,115149422,69932629,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
3324,109621,wolf,tt6436666,Wolf,Wolf,2018,85.0,Drama,18,17-Jun-94,Wolf,70000000,65011757,131011757,66000000,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3325,109800,lost souls,tt6446790,Lost Souls,Lost Souls,2014,,,71,13-Oct-00,Lost Souls,28000000,16779636,31320293,14540657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3326,109847,the return,tt6447382,The Return,The Return,2014,,,43,6-Feb-04,The Return,15000000,501752,5953886,5452134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3327,109850,brothers,tt6447400,Brothers,Brothers,2017,95.0,"Action,Drama,War",41,4-Dec-09,Brothers,26000000,28544157,45043870,16499713,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3328,109850,brothers,tt6447400,Brothers,Brothers,2017,95.0,"Action,Drama,War",8,14-Aug-15,Brothers,13000000,656688,17856688,17200000,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3329,109940,fighting,tt6447730,Fighting,Fighting,2014,91.0,"Action,Romance,Sport",45,24-Apr-09,Fighting,25000000,23091010,32831707,9740697,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3330,109986,irreplaceable,tt6447910,Irreplaceable,Irreplaceable,2016,,,20,24-Feb-15,Irreplaceable,600000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3331,110116,shine a light,tt6448350,Shine a Light,Shine a Light,2010,,,34,4-Apr-08,Shine a Light,1000000,5505267,16173879,10668612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3332,110362,the island,tt6449204,The Island,Jue ming dao,2010,90.0,Comedy,100,22-Jul-05,The Island,120000000,35818913,163018913,127200000,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3333,110362,the island,tt6449204,The Island,Jue ming dao,2010,90.0,Comedy,35,13-Jun-80,The Island,22000000,15716828,15716828,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3334,110414,monsters,tt6449400,Monsters,Monsters,2015,,,50,29-Oct-10,Monsters,500000,237301,5639730,5402429,Monsters,Magn.,237000.0,4000000.0,2010.0,4237000.0,,,,,,,,,,,,,,,,,,,,,,
3335,110441,the game,tt6449508,The Game,The Game,2016,,,38,12-Sep-97,The Game,50000000,48265581,80369970,32104389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3336,110474,ghost,tt6449622,Ghost,Ghost,2016,,,5,13-Jul-90,Ghost,22000000,217631306,517600000,299968694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337,110567,paranoia,tt6449960,Paranoia,Paranoia,2016,,,19,16-Aug-13,Paranoia,40000000,7388654,16340767,8952113,Paranoia,Rela.,7400000.0,6400000.0,2013.0,13800000.0,,,,,,,,,,,,,,,,,,,,,,
3338,110628,i can only imagine,tt6450186,I Can Only Imagine,I Can Only Imagine,2018,110.0,"Biography,Drama,Family",90,16-Mar-18,I Can Only Imagine,7000000,83482352,85604221,2121869,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3339,110919,fateless,tt6471464,Fateless,Fateless,2017,,Comedy,41,6-Jan-06,Fateless,12000000,196857,196857,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3340,110932,five feet apart,tt6472976,Five Feet Apart,Five Feet Apart,2019,116.0,"Drama,Romance",91,15-Mar-19,Five Feet Apart,7000000,45729221,80504421,34775200,,,,,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3341,110937,cast away,tt6473952,Cast Away,Cast Away,2017,90.0,"Adventure,Drama",88,22-Dec-00,Cast Away,85000000,233632142,427230516,193598374,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3342,110967,serenity,tt6476140,Serenity,Serenity,2019,106.0,"Drama,Mystery,Sci-Fi",50,30-Sep-05,Serenity,39000000,25514517,40319440,14804923,,,,,,,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3343,110967,serenity,tt6476140,Serenity,Serenity,2019,106.0,"Drama,Mystery,Sci-Fi",93,25-Jan-19,Serenity,25000000,8547045,11367029,2819984,,,,,,,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3344,111227,little women,tt6495094,Little Women,Little Women,2018,112.0,"Drama,Family",19,21-Dec-94,Little Women,15000000,50003303,50003303,0,,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3345,111242,action point,tt6495770,Action Point,Action Point,2018,85.0,Comedy,50,1-Jun-18,Action Point,19000000,5059608,5103675,44067,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3346,111271,end of days,tt6498340,End of Days,End of Days,2017,72.0,"Comedy,Documentary,Drama",86,24-Nov-99,End of Days,100000000,66889043,212026975,145137932,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
3347,111291,upgrade,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",89,1-Jun-18,Upgrade,3000000,11977130,16553285,4576155,Upgrade,BH Tilt,12000000.0,2400000.0,2018.0,14400000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
3348,111310,hostel,tt6501192,Hostel,Hostel,2013,135.0,Drama,7,6-Jan-06,Hostel,4800000,47326473,82241110,34914637,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3349,111335,silence,tt6504712,Silence,Silence,2017,,Drama,42,23-Dec-16,Silence,46500000,7100177,23726626,16626449,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3350,111423,indivisible,tt6512428,Indivisible,Indivisible,2018,119.0,"Drama,War",93,26-Oct-18,Indivisible,2700000,3511417,3588305,76888,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3351,111427,nothing,tt6512568,Nothing,Nothing,2017,46.0,Drama,57,31-Dec-03,Nothing,4000000,0,63180,63180,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352,111440,fighting with my family,tt6513120,Fighting with My Family,Fighting with My Family,2019,108.0,"Biography,Comedy,Drama",86,14-Feb-19,Fighting With My Family,11000000,22958583,39049922,16091339,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3353,111507,brainstorm,tt6518592,Brainstorm,Brainstorm,2015,,Thriller,5,30-Sep-83,Brainstorm,15000000,8921050,8921050,0,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3354,111570,molly,tt6522982,Molly,Molly,2017,91.0,"Action,Sci-Fi",81,22-Oct-99,Molly,21000000,17396,17396,0,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3355,111964,no mans land,tt6546808,No Man's Land,No Man's Land,2017,81.0,Documentary,52,7-Dec-01,No Man's Land,1000000,1067481,2684207,1616726,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3356,112031,hamlet,tt6555348,Hamlet,Hamlet,2017,93.0,Drama,32,25-Dec-96,Hamlet,18000000,4501094,7129670,2628576,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
